  42255  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42256  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42257  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42258  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42259  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42260  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42261  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42262  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42263  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42264  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42265  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42266  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42267  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42268  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42269  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42270  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42271  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42272  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42273  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42274  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42275  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42276  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42277  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42278  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42279  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42280  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42281  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42282  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42283  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42284  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42285  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42286  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42287  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42288  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42289  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42290  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42291  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42292  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42293  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42294  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42295  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42296  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42297  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42298  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42299  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42300  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42301  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42302  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42303  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42304  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42305  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42306  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42307  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42308  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42309  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42310  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42311  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42312  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42313  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42314  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42315  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42316  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42317  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42318  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42319  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42320  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42321  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42322  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42323  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42324  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42325  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42326  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42327  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42328  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42329  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42330  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42331  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42332  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
  42333  0.00000000E+00  0.13540000E+05  0.00000000E+00  0.00000000E+00
